id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
MB73,Buffalo Point,,Manitoba,CA,49.0117,-95.2384,ardac,881.5,False,,
MB74,Caddy Lake,,Manitoba,CA,49.8167,-95.2258,ardac,793.2,False,,
MB75,Caliento,,Manitoba,CA,49.1336,-96.415,ardac,885.4,False,,
MB76,Camper,,Manitoba,CA,51.0746,-98.262,ardac,727.2,False,,
MB77,Camperville,,Manitoba,CA,51.9869,-100.149,ardac,709.9,False,,
MB78,Carberry,,Manitoba,CA,49.8689,-99.3594,ardac,881.1,False,,
MB79,Cardale,,Manitoba,CA,50.2367,-100.321,ardac,877.4,False,,
MB80,Cardinal,,Manitoba,CA,49.4947,-98.555,ardac,895.4,False,,
MB81,Carlowrie,,Manitoba,CA,49.2519,-96.9619,ardac,883.0,False,,
MB82,Carman,,Manitoba,CA,49.504,-98.0037,ardac,879.9,False,,
MB83,Carrick,,Manitoba,CA,49.2431,-96.0506,ardac,867.5,False,,
MB84,Carroll,,Manitoba,CA,49.6075,-100.032,ardac,928.6,False,,
MB85,Cartwright,,Manitoba,CA,49.0956,-99.34,ardac,958.4,False,,
MB86,Cayer,,Manitoba,CA,51.3031,-99.1386,ardac,733.8,False,,
MB87,Channing,,Manitoba,CA,54.7517,-101.829,ardac,586.9,False,59.0173,-94.7083
MB88,Charleswood,,Manitoba,CA,49.8525,-97.2842,ardac,826.2,False,,
MB89,Chater,,Manitoba,CA,49.8672,-99.8314,ardac,896.4,False,,
MB90,Chatfield,,Manitoba,CA,50.7839,-97.5708,ardac,736.7,False,,
MB91,Chemawawin,,Manitoba,CA,53.1008,-99.8063,ardac,601.5,False,57.0454,-92.1822
MB92,Chisel Lake,,Manitoba,CA,54.8389,-100.115,ardac,497.3,False,57.1048,-92.2626
MB93,Chortitz,,Manitoba,CA,49.1336,-97.9753,ardac,917.9,False,,
MB94,Churchill,,Manitoba,CA,58.7625,-94.1319,ardac,1.0,True,58.7339,-94.0784
