id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
BC738,Southbank,,British Columbia,CA,54.0212,-125.771,ardac,153.2,False,53.4675,-129.0906
BC1585,Sowchea Bay Park,,British Columbia,CA,54.4201,-124.4495,ardac,243.0,False,53.5495,-128.922
BC106,Spallumcheen,,British Columbia,CA,50.5314,-119.147,ardac,292.1,False,48.5451,-123.9121
BC646,Sparwood,,British Columbia,CA,49.7326,-114.892,ardac,565.1,False,,
BC1586,Spatsizi Headwaters Park,,British Columbia,CA,57.0984,-128.7573,ardac,150.0,False,55.6628,-131.5732
BC1587,Spectacle Lake Park,,British Columbia,CA,48.5789,-123.5702,ardac,3.0,True,48.571,-124.0438
BC969,Spences Bridge,,British Columbia,CA,50.4234,-121.344,ardac,153.0,False,48.4912,-124.0043
BC1588,Spider Lake Park,,British Columbia,CA,49.343,-124.6315,ardac,5.9,True,48.8318,-125.1221
BC793,Spillimacheen,,British Columbia,CA,50.9072,-116.364,ardac,491.2,False,48.458,-123.8412
BC405,Springhouse,,British Columbia,CA,51.9667,-122.133,ardac,219.2,False,50.8539,-126.1402
BC130,Sproat Lake,,British Columbia,CA,49.2766,-124.924,ardac,8.7,True,48.9286,-125.157
BC1589,Sproat Lake Park,,British Columbia,CA,49.2956,-124.928,ardac,10.1,True,48.9476,-125.1611
BC820,Spuzzum,,British Columbia,CA,49.6886,-121.417,ardac,107.7,False,48.585,-123.9988
BC75,Squamish,,British Columbia,CA,49.3221,-123.13,ardac,1.6,True,48.4905,-123.9025
BC143,Squeah,,British Columbia,CA,49.5042,-121.42,ardac,104.4,False,48.5667,-123.9846
BC1590,Squitty Bay Park,,British Columbia,CA,49.4522,-124.1659,ardac,0.5,True,48.9483,-125.1662
BC1033,St. Joseph Mission,,British Columbia,CA,52.0667,-121.95,ardac,235.7,False,50.96,-126.2341
BC110,St. Mary's,,British Columbia,CA,49.6203,-115.696,ardac,505.8,False,,
BC1591,Stafford Estuary Conservancy,,British Columbia,CA,50.7229,-125.4232,ardac,1.1,True,50.7067,-126.1805
BC1592,Stair Creek Conservancy,,British Columbia,CA,53.7409,-129.095,ardac,1.1,True,53.5588,-129.0519
BC1593,Stamp River Park,,British Columbia,CA,49.3386,-124.9239,ardac,13.2,True,48.8244,-125.1602
BC1594,Stawamus Chief Park,,British Columbia,CA,49.684,-123.1366,ardac,1.6,True,48.5203,-123.9297
BC908,Steamboat,,British Columbia,CA,58.6756,-123.712,ardac,485.0,False,55.7417,-131.5182
BC1595,Steelhead Park,,British Columbia,CA,50.7529,-120.8685,ardac,201.2,False,48.5058,-123.8338
BC821,Stellako,,British Columbia,CA,54.0622,-124.903,ardac,194.0,False,53.5137,-129.0749
BC1596,Stemwinder Park,,British Columbia,CA,49.3708,-120.1363,ardac,186.5,False,48.1572,-123.7317
BC250,Stewardson Inlet,,British Columbia,CA,49.4217,-126.316,ardac,4.0,True,49.4042,-126.2889
BC558,Stewart,,British Columbia,CA,55.9418,-129.984,"ardac,ncr",0.8,True,55.7056,-131.4046
BC40,Stillwater,,British Columbia,CA,49.7667,-124.3,ardac,1.6,True,48.9274,-125.0589
BC875,Stoner,,British Columbia,CA,53.6291,-122.662,ardac,300.4,False,51.0072,-126.5189
BC1597,Stoyoma Creek Ecological Reserve,,British Columbia,CA,49.8788,-121.3876,ardac,116.5,False,48.6099,-123.9877
BC1598,Stuart Lake Marine Park,,British Columbia,CA,54.6164,-124.806,ardac,243.9,False,53.5744,-128.9992
BC1599,Stuart Lake Park,,British Columbia,CA,54.6232,-124.6443,ardac,251.1,False,53.4145,-129.1095
BC46,Stump Lake,,British Columbia,CA,50.3883,-120.328,ardac,209.7,False,48.5039,-124.025
BC578,Sturdies Bay,,British Columbia,CA,48.8792,-123.319,ardac,0.5,True,48.54,-123.8113
BC1600,Sturgeon Bank Wildlife Management Area,,British Columbia,CA,49.2116,-123.2398,ardac,3.1,True,48.5454,-124.0016
BC1601,Sue Channel Park,,British Columbia,CA,53.7191,-128.8668,ardac,0.8,True,53.53,-129.1037
BC1034,Sugarcane,,British Columbia,CA,52.1088,-121.995,ardac,235.6,False,50.8346,-126.2809
BC1602,Sukunka Falls Park,,British Columbia,CA,55.3254,-121.716,ardac,441.6,False,53.5206,-129.1313
BC155,Sullivan Bay,,British Columbia,CA,50.8833,-126.817,ardac,3.5,True,50.8659,-126.7889
BC588,Sumas,,British Columbia,CA,49.0531,-122.193,ardac,40.1,True,48.5844,-123.9545
BC470,Summerland,,British Columbia,CA,49.6054,-119.673,ardac,227.4,False,48.2525,-123.8038
BC189,Summit Lake,,British Columbia,CA,54.25,-122.633,ardac,327.6,False,52.2726,-128.1811
BC1603,Summit Lake Park,,British Columbia,CA,50.1559,-117.654,ardac,382.8,False,48.6062,-123.9187
BC15,Summit Lake Provincial Park,,British Columbia,CA,50.1523,-117.661,ardac,382.3,False,48.6022,-123.925
BC267,Sun Peaks,,British Columbia,CA,50.878,-119.908,ardac,264.0,False,48.5148,-123.9353
BC1604,Sun-Oka Beach Park,,British Columbia,CA,49.5645,-119.6329,ardac,228.4,False,48.2131,-123.7614
BC1605,Sunbeam Creek Ecological Reserve,,British Columbia,CA,53.3519,-120.1142,ardac,419.6,False,50.8297,-126.1958
BC528,Sunningdale,,British Columbia,CA,49.1167,-117.717,ardac,352.0,False,48.2307,-123.814
BC929,Sunnybrae,,British Columbia,CA,50.7732,-119.27,ardac,295.9,False,48.6154,-124.0611
BC12,Sunnyside,,British Columbia,CA,54.6538,-124.732,ardac,250.1,False,53.449,-128.9194
BC283,Sunset Prairie,,British Columbia,CA,55.8397,-120.764,ardac,524.0,False,52.2691,-128.2196
BC736,Sunshine Valley,,British Columbia,CA,49.2727,-121.239,ardac,109.3,False,48.5105,-124.0363
BC201,Surge Narrows,,British Columbia,CA,50.2306,-125.109,ardac,1.9,True,50.5484,-126.1178
BC1606,Surge Narrows Park,,British Columbia,CA,50.2331,-125.1491,ardac,0.9,True,50.5505,-126.1583
BC237,Surrey,,British Columbia,CA,49.1745,-122.828,ardac,10.5,True,48.5165,-123.8443
BC1607,Sutton Pass Ecological Reserve,,British Columbia,CA,49.2805,-125.3515,ardac,19.8,True,49.0978,-125.5798
BC1608,Swan Creek Protected Area,,British Columbia,CA,54.451,-128.0947,ardac,57.3,True,53.4247,-128.85
BC1609,Swan Lake Park,,British Columbia,CA,55.5281,-120.0283,ardac,542.8,False,52.3252,-128.0485
BC548,Swartz Bay,,British Columbia,CA,48.6827,-123.413,ardac,0.7,True,48.5093,-123.8951
BC168,T'Sou-Ke,,British Columbia,CA,48.3861,-123.698,ardac,4.7,True,48.3731,-123.9211
BC131,T'it'q'et,,British Columbia,CA,50.5833,-121.85,ardac,135.8,False,48.4648,-124.0052
BC818,Ta Ta Creek,,British Columbia,CA,49.7833,-115.783,ardac,502.6,False,,
BC1610,Tacheeda Lakes Ecological Reserve,,British Columbia,CA,54.6755,-122.5097,ardac,358.4,False,53.5118,-128.9976
BC876,Tachie,,British Columbia,CA,54.6548,-124.758,ardac,249.2,False,53.4491,-128.9447
BC721,Taghum,,British Columbia,CA,49.4934,-117.399,ardac,381.9,False,48.131,-123.8248
BC282,Tahsis,,British Columbia,CA,49.9303,-126.655,ardac,3.6,True,49.7451,-126.8813
BC1611,Tahsish River Ecological Reserve,,British Columbia,CA,50.1475,-127.1188,ardac,1.0,True,50.1302,-127.091
BC1612,Takla Lake Ecological Reserve,,British Columbia,CA,55.3247,-125.8072,ardac,230.4,False,53.4464,-129.1308
BC1613,Takla Lake Marine Park,,British Columbia,CA,55.4163,-125.9327,ardac,223.6,False,54.665,-130.2102
BC559,Takla Landing,,British Columbia,CA,55.483,-125.974,ardac,220.8,False,54.565,-130.2404
BC365,Takysie Lake,,British Columbia,CA,53.8833,-125.867,ardac,137.0,False,53.4995,-128.9082
BC850,Tappen,,British Columbia,CA,50.784,-119.331,ardac,292.7,False,48.4526,-123.8778
BC1614,Tarahne Park,,British Columbia,CA,59.5779,-133.7046,"ardac,ncr",93.3,True,58.6615,-134.7595
BC152,Tatalrose,,British Columbia,CA,53.9833,-125.983,ardac,142.2,False,53.4312,-129.0184
BC107,Tatla Lake,,British Columbia,CA,51.9,-124.6,ardac,109.1,False,50.8964,-126.18
BC186,Tatlayoko Lake,,British Columbia,CA,51.7167,-124.433,ardac,91.8,True,50.8808,-126.2729
BC331,Tatogga,,British Columbia,CA,57.7163,-129.987,"ardac,ncr",174.5,False,57.077,-132.9471
BC139,Tatton,,British Columbia,CA,51.7057,-121.385,ardac,243.1,False,50.9524,-126.1729
BC511,Taylor,,British Columbia,CA,56.1544,-120.68,ardac,549.9,False,52.4217,-128.1892
BC1615,Taylor Arm Park,,British Columbia,CA,49.2772,-125.0511,ardac,17.2,True,48.9289,-125.2832
BC1616,Taylor Landing Park,,British Columbia,CA,56.1345,-120.6659,ardac,549.2,False,52.4027,-128.1729
BC236,Tchesinkut Lake,,British Columbia,CA,54.0823,-125.738,ardac,160.1,False,53.5294,-129.063
BC1617,Teakerne Arm Park,,British Columbia,CA,50.203,-124.8426,ardac,0.5,True,50.5233,-126.1095
BC144,Telachick,,British Columbia,CA,53.8621,-123.182,ardac,276.7,False,52.3682,-128.1418
BC784,Telegraph Cove,,British Columbia,CA,50.5457,-126.828,ardac,0.3,True,50.5283,-126.8001
BC579,Telegraph Creek,,British Columbia,CA,57.9018,-131.166,"ardac,ncr",116.2,False,57.1414,-132.8704
BC933,Telkwa,,British Columbia,CA,54.6972,-127.05,ardac,125.0,False,53.4898,-128.9435
BC1618,Ten Mile Lake Park,,British Columbia,CA,53.0704,-122.4427,ardac,288.9,False,50.9527,-126.2678
BC1619,Ten Mile Point Ecological Reserve,,British Columbia,CA,48.4509,-123.2661,ardac,1.1,True,48.2781,-123.7464
BC508,Terrace,,British Columbia,CA,54.5234,-128.598,ardac,54.9,True,54.6237,-130.296
BC166,Thompson Sound,,British Columbia,CA,50.8037,-126.008,ardac,2.1,True,50.7859,-126.2423
BC936,Thornhill,,British Columbia,CA,54.5125,-128.54,ardac,53.9,True,54.6136,-130.2374
BC1620,Three Sisters Lakes Park,,British Columbia,CA,53.5355,-122.5302,ardac,306.3,False,51.0836,-126.3884
BC1621,Thulme Falls Conservancy,,British Columbia,CA,54.4876,-129.9952,ardac,0.8,True,54.6266,-130.2655
BC1622,Thunder Hill Park,,British Columbia,CA,50.1672,-115.8546,ardac,507.3,False,,
BC1623,Thurston Bay Marine Park,,British Columbia,CA,50.3666,-125.3216,ardac,0.8,True,50.517,-126.0732
BC471,Tintagel,,British Columbia,CA,54.2029,-125.593,ardac,176.5,False,53.4886,-128.9181
BC191,Tipella,,British Columbia,CA,49.7446,-122.154,ardac,60.7,True,48.612,-123.9713
BC114,Tl'etinqox,,British Columbia,CA,52.0119,-123.1719,ardac,166.1,False,50.8689,-126.1051
BC276,Tlell,,British Columbia,CA,53.5667,-131.933,ardac,0.8,True,53.5507,-131.901
BC203,Toad River,,British Columbia,CA,58.85,-125.233,"ardac,ncr",432.0,False,57.162,-132.8862
BC1624,Toad River Hot Springs Park,,British Columbia,CA,58.9256,-125.0824,"ardac,ncr",444.1,False,57.0646,-133.0326
BC771,Tofino,,British Columbia,CA,49.1505,-125.906,ardac,2.0,True,49.1329,-125.8793
BC1625,Tofino Mudflats Wildlife Management Area,,British Columbia,CA,49.1139,-125.8585,ardac,0.5,True,49.0962,-125.8318
BC647,Toosey,,British Columbia,CA,51.9323,-122.506,ardac,195.5,False,50.8074,-126.238
BC934,Topley,,British Columbia,CA,54.5068,-126.301,ardac,158.5,False,53.4579,-129.0519
BC9,Topley Landing,,British Columbia,CA,54.8084,-126.1387,ardac,181.4,False,53.4324,-128.8908
BC1626,Topley Landing Park,,British Columbia,CA,54.811,-126.1434,ardac,181.2,False,53.4349,-128.8955
BC116,Toquaht,,British Columbia,CA,48.9959,-125.379,ardac,1.3,True,48.9794,-125.6044
BC1627,Torkelsen Lake Ecological Reserve,,British Columbia,CA,55.1251,-126.6635,ardac,174.6,False,54.536,-130.3449
BC1628,Tow Hill Ecological Reserve,,British Columbia,CA,54.0541,-131.8475,ardac,1.8,True,54.0381,-131.8152
BC785,Towdystan,,British Columbia,CA,52.2634,-125.087,ardac,110.9,False,51.0889,-126.4024
BC274,Tower Lake,,British Columbia,CA,56.0155,-120.561,ardac,546.0,False,52.2905,-128.057
BC773,Traders Cove,,British Columbia,CA,49.9361,-119.504,ardac,248.1,False,48.5949,-123.9187
BC416,Trail,,British Columbia,CA,49.1,-117.7,ardac,352.8,False,48.215,-123.7953
BC1629,Tranquil Creek Park,,British Columbia,CA,49.3157,-125.621,ardac,10.1,True,49.2987,-125.8479
BC798,Tranquille,,British Columbia,CA,50.72,-120.521,ardac,219.0,False,48.4926,-123.9994
BC1630,Tranquille Ecological Reserve,,British Columbia,CA,50.7581,-120.5757,ardac,218.8,False,48.5291,-124.0542
BC1631,Tranquille Wildlife Management Area,,British Columbia,CA,50.7146,-120.5015,ardac,219.7,False,48.4878,-123.9804
BC1632,Trembleur Lake Park,,British Columbia,CA,54.8277,-125.2325,ardac,235.3,False,53.448,-129.1301
BC1633,Trial Islands Ecological Reserve,,British Columbia,CA,48.4011,-123.3054,ardac,1.5,True,48.2281,-123.7851
BC1634,Tribune Bay Park,,British Columbia,CA,49.529,-124.6406,ardac,1.3,True,48.8516,-125.1362
BC1635,Trout Creek Ecological Reserve,,British Columbia,CA,49.5554,-119.7075,ardac,223.0,False,48.1958,-123.5853
BC826,Trout Lake,,British Columbia,CA,50.6472,-117.539,ardac,403.6,False,48.6045,-123.8966
