id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
SE64,Bankekind,,Östergötland,SE,58.36145,15.853222,ardac,35.1,True,58.273,16.541
SE65,Bankeryd,,Jönköping,SE,57.863142,14.127853,ardac,131.2,False,57.7005,11.8817
SE66,Bara,,Gotland,SE,57.588491,18.610915,ardac,9.6,True,57.5255,18.7021
SE67,Barkarö,,Västmanland,SE,59.555793,16.504193,ardac,78.8,True,58.8416,17.0859
SE68,Barsebäck,,Skåne,SE,55.771661,12.956365,ardac,1.4,True,55.8753,12.7867
SE69,Barsebäckshamn,,Skåne,SE,55.755836,12.905884,ardac,1.0,True,55.8594,12.7362
SE70,Baskemölla,,Skåne,SE,55.591541,14.315296,ardac,1.2,True,55.5317,14.4086
SE71,Bastuträsk,,Västerbotten,SE,64.021139,19.347257,ardac,51.4,True,63.4916,19.304
SE72,Beddingestrand,,Skåne,SE,55.360633,13.425184,ardac,1.3,True,55.3014,13.5193
SE73,Bengtsfors,,Västra Götaland,SE,59.011644,12.245549,ardac,46.5,True,58.9686,11.1444
SE74,Bengtsheden,,Dalarna,SE,60.700717,15.870233,ardac,72.0,True,60.7525,16.954
SE75,Bensbyn,,Norrbotten,SE,65.639826,22.239665,ardac,1.9,True,65.5459,22.715
SE76,Bergagård,,Halland,SE,56.981516,12.5775,ardac,11.9,True,56.9284,12.3916
SE77,Berga,,Kalmar,SE,57.216667,16.033333,ardac,25.7,True,57.4531,16.4677
SE78,Berga,,Östergötland,SE,58.598056,16.252222,ardac,2.8,True,58.3668,16.6179
SE79,Bergby,,Gävleborg,SE,60.929064,17.041003,ardac,6.7,True,60.8509,17.4612
SE80,Bergeforsen,,Västernorrland,SE,62.526318,17.373982,ardac,1.9,True,62.464,17.4812
SE81,Berg,,Jämtland,SE,62.689571,14.356633,ardac,155.2,False,62.3538,17.4535
SE82,Berghem,,Gävleborg,SE,61.546404,16.981166,ardac,5.3,True,61.3127,17.3735
SE83,Bergkvara,,Kalmar,SE,56.39075,16.070362,ardac,3.5,True,56.3296,16.1629
SE84,Berg,,Jämtland,SE,62.689571,14.356633,ardac,155.2,False,62.3538,17.4535
SE85,Bergnäset,,Norrbotten,SE,65.568224,22.110145,ardac,1.5,True,65.5025,22.2176
SE86,Bergshammar,,Södermanland,SE,58.741404,16.912554,ardac,6.8,True,58.8352,17.0404
SE87,Bergshamra,,Stockholm,SE,59.639531,18.656496,ardac,0.5,True,59.5765,18.7526
SE88,Bergsjö,,Gävleborg,SE,61.983775,17.058369,ardac,15.8,True,61.9054,17.4925
SE89,Bergströmshusen,,Skåne,SE,55.67668,13.17336,ardac,7.1,True,55.4683,12.9812
SE90,Bergsviken,,Norrbotten,SE,65.307803,21.390501,ardac,1.5,True,65.2426,21.4987
SE91,Bergsäng,,Värmland,SE,60.111842,13.567442,ardac,159.3,False,59.3128,11.1555
SE92,Bergvik,,Gävleborg,SE,61.255352,16.832544,ardac,15.6,True,61.1778,17.2575
SE93,Berg,,Jämtland,SE,62.689571,14.356633,ardac,155.2,False,62.3538,17.4535
SE94,Bestorp,,Östergötland,SE,58.233475,15.733218,ardac,48.1,True,58.2869,16.7416
SE95,Betsede,,Stockholm,SE,59.329785,18.431584,ardac,1.2,True,59.2669,18.5273
SE96,Bettna,,Södermanland,SE,58.907255,16.638713,ardac,28.5,True,58.8305,17.0359
SE97,Bie,,Södermanland,SE,59.08786,16.21166,ardac,46.6,True,58.8419,16.882
SE98,Billdal,,Västra Götaland,SE,57.576997,11.942625,ardac,2.8,True,57.523,11.7547
SE99,Billeberga,,Skåne,SE,55.882914,12.999087,ardac,7.1,True,55.8304,12.8179
SE100,Billinge,,Skåne,SE,55.962529,13.331781,ardac,29.1,True,55.9171,12.872
SE101,Billingsfors,,Västra Götaland,SE,58.983173,12.246167,ardac,46.6,True,58.9401,11.1459
SE102,Billsta,,Västernorrland,SE,63.322877,18.514495,ardac,13.6,True,63.1042,18.5768
SE103,Birka,,Stockholm,SE,59.332728,17.544941,ardac,19.4,True,59.098,17.9094
SE104,Bjurholm,,Västerbotten,SE,63.964237,18.979487,ardac,50.6,True,63.5695,19.3364
