id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal
ON231,Auden Park,,Ontario,CA,44.2258,-76.5839,ardac,173.6,False
ON232,Audley,,Ontario,CA,43.9031,-79.0117,ardac,369.8,False
ON233,Augsburg,,Ontario,CA,45.5283,-77.1832,ardac,206.2,False
ON234,Aunor,,Ontario,CA,48.4411,-81.2872,ardac,283.8,False
ON235,Aurora,,Ontario,CA,43.9976,-79.4699,ardac,402.1,False
ON236,Austin,,Ontario,CA,46.4907,-80.8363,ardac,478.6,False
ON237,Avalon Park,,Ontario,CA,42.7625,-80.2419,ardac,515.9,False
ON238,Avening,,Ontario,CA,44.3106,-80.0727,ardac,441.2,False
ON239,Avery Point,,Ontario,CA,44.6703,-79.1169,ardac,357.8,False
ON240,Avon,,Ontario,CA,42.9081,-80.9329,ardac,559.5,False
ON241,Avonbank,,Ontario,CA,43.329,-81.1292,ardac,555.9,False
ON242,Avondale,,Ontario,CA,45.2113,-74.6913,ardac,17.3,True
ON243,Avonmore,,Ontario,CA,45.1715,-74.9671,ardac,27.7,True
ON244,Avonry,,Ontario,CA,42.7522,-82.3522,ardac,674.6,False
ON245,Avonton,,Ontario,CA,43.3538,-81.0868,ardac,551.6,False
ON246,Axe Lake,,Ontario,CA,45.3959,-79.5301,ardac,388.9,False
ON247,Aylen,,Ontario,CA,46.2247,-78.2169,ardac,309.1,False
ON248,Aylen Lake,,Ontario,CA,45.5906,-77.8594,ardac,260.1,False
ON249,Aylen Lake Station,,Ontario,CA,45.5522,-77.8272,ardac,256.7,False
ON250,Aylesworth,,Ontario,CA,44.2844,-76.5411,ardac,167.5,False
ON251,Aylmer,,Ontario,CA,42.7826,-80.9826,ardac,569.4,False
ON252,Aylmer West,,Ontario,CA,42.7722,-80.9839,ardac,570.0,False
ON253,Aylsworth,,Ontario,CA,48.5464,-93.8086,ardac,919.9,False
ON254,Ayr,,Ontario,CA,43.2856,-80.45,ardac,505.5,False
ON255,Ayton,,Ontario,CA,44.0544,-80.9282,ardac,515.8,False
ON256,Ayton Siding,,Ontario,CA,44.045,-80.9356,ardac,516.6,False
ON257,Azen,,Ontario,CA,46.6342,-80.2515,ardac,454.8,False
ON258,Azilda,,Ontario,CA,46.5501,-81.1145,ardac,477.6,False
ON259,Baby Point,,Ontario,CA,43.6556,-79.4931,ardac,416.7,False
ON260,Babys Point,,Ontario,CA,42.6483,-82.5046,ardac,690.9,False
ON261,Baddow,,Ontario,CA,44.6122,-78.7589,ardac,330.0,False
ON262,Baden,,Ontario,CA,43.4025,-80.6686,ardac,517.3,False
ON263,Badenoch,,Ontario,CA,43.4737,-80.0826,ardac,469.4,False
ON264,Badger's Corners,,Ontario,CA,45.3925,-80.0272,ardac,428.6,False
ON265,Badjeros,,Ontario,CA,44.2569,-80.2817,ardac,459.1,False
ON266,Baelstadt,,Ontario,CA,45.9122,-77.3508,ardac,232.9,False
ON267,Bagnall,,Ontario,CA,42.3469,-82.3608,ardac,694.4,False
ON268,Baie du Doré,,Ontario,CA,44.3348,-81.5526,ardac,559.3,False
ON269,Baie-du-Tonnerre,,Ontario,CA,44.8061,-80.0761,ardac,433.4,False
ON270,Bailey Corners,,Ontario,CA,46.6117,-80.8197,ardac,465.5,False
ON271,Bailieboro,,Ontario,CA,44.1333,-78.3533,ardac,310.5,False
ON272,Bainsville,,Ontario,CA,45.1839,-74.4144,ardac,0.2,True
ON273,Baird,,Ontario,CA,48.4242,-89.4253,ardac,675.9,False
ON274,Bairds,,Ontario,CA,42.7597,-81.3589,ardac,598.7,False
ON275,Bala,,Ontario,CA,45.0176,-79.6172,ardac,395.0,False
ON276,Bala Park,,Ontario,CA,45.0136,-79.585,ardac,392.5,False
ON277,Bala Road,,Ontario,CA,45.0329,-79.6233,ardac,395.5,False
ON278,Balaclava,,Ontario,CA,45.3906,-76.9489,ardac,184.4,False
ON279,Balaclava,,Ontario,CA,44.6831,-80.7789,ardac,491.4,False
ON280,Balderson,,Ontario,CA,44.9518,-76.3275,ardac,130.3,False
ON281,Baldoon,,Ontario,CA,42.4944,-82.3489,ardac,686.3,False
ON282,Baldwin,,Ontario,CA,44.2626,-79.3423,ardac,384.2,False
ON283,Baldwins Bridge,,Ontario,CA,45.0044,-75.4117,ardac,56.3,True
ON284,Balfour Beach,,Ontario,CA,44.2663,-79.4948,ardac,396.2,False
ON285,Ballantrae,,Ontario,CA,44.0356,-79.2986,ardac,387.4,False
ON286,Ballinafad,,Ontario,CA,43.6961,-80.0119,ardac,455.0,False
ON287,Ballycanoe,,Ontario,CA,44.5339,-75.9067,ardac,109.1,False
ON288,Ballycroy,,Ontario,CA,43.9725,-79.8707,ardac,434.4,False
ON289,Ballydown Beach,,Ontario,CA,44.2447,-79.5331,ardac,399.8,False
ON290,Ballyduff,,Ontario,CA,44.1356,-78.65,ardac,333.4,False
ON291,Ballymote,,Ontario,CA,43.0665,-81.2392,ardac,575.4,False
ON292,Balm Beach,,Ontario,CA,44.6981,-80.0003,ardac,428.5,False
ON293,Balmertown,,Ontario,CA,51.0573,-93.7432,ardac,652.6,False
ON294,Balmoral,,Ontario,CA,42.914,-79.963,ardac,487.4,False
ON295,Balmoral Park,,Ontario,CA,44.2456,-76.6081,ardac,174.3,False
ON296,Balmy Beach,,Ontario,CA,44.6172,-80.9464,ardac,505.8,False
ON297,Balsam,,Ontario,CA,43.9881,-79.0606,ardac,370.5,False
ON298,Balsam Creek,,Ontario,CA,46.419,-79.201,ardac,388.5,False
ON299,Balsam Grove,,Ontario,CA,44.2458,-76.5325,ardac,168.9,False
ON300,Balsam Hill,,Ontario,CA,45.4885,-76.824,ardac,177.4,False
ON301,Baltics Corners,,Ontario,CA,45.3283,-74.7907,ardac,31.0,True
ON302,Baltimore,,Ontario,CA,44.0297,-78.1458,ardac,298.5,False
ON303,Balvenie,,Ontario,CA,45.2631,-77.065,ardac,191.2,False
ON304,Bamberg,,Ontario,CA,43.4883,-80.6864,ardac,515.3,False
ON305,Banbury,,Ontario,CA,45.4526,-79.5246,ardac,389.0,False
ON306,Bancroft,,Ontario,CA,45.055,-77.7578,ardac,245.3,False
ON307,Bancroft,,Ontario,CA,45.0689,-77.8689,ardac,254.2,False
ON308,Banda,,Ontario,CA,44.2872,-80.0667,ardac,441.2,False
ON309,Bangor Lodge,,Ontario,CA,45.0408,-79.3911,ardac,376.8,False
ON310,Bankfield,,Ontario,CA,49.6976,-87.0812,ardac,459.4,False
ON311,Banks,,Ontario,CA,44.4847,-80.351,ardac,460.0,False
ON312,Banner,,Ontario,CA,43.0082,-80.9855,ardac,558.7,False
ON313,Banning,,Ontario,CA,48.7371,-91.9846,ardac,816.2,False
ON314,Bannockburn,,Ontario,CA,44.6431,-77.5504,ardac,232.7,False
ON315,Baptiste,,Ontario,CA,45.0936,-77.9794,ardac,263.1,False
ON316,Bar Point,,Ontario,CA,42.0528,-83.1125,ardac,765.8,False
ON317,Bar River,,Ontario,CA,46.4418,-84.0262,ardac,551.4,False
ON318,Barb,,Ontario,CA,45.5169,-74.5392,ardac,13.6,True
ON319,Barber's Beach,,Ontario,CA,43.4203,-80.2747,ardac,486.3,False
ON320,Barbers Bay,,Ontario,CA,48.6178,-80.9019,ardac,258.9,False
ON321,Barclay,,Ontario,CA,44.2997,-79.6133,ardac,404.8,False
ON322,Barcovan Beach,,Ontario,CA,44.0272,-77.6269,ardac,259.5,False
ON323,Bardsville,,Ontario,CA,45.0982,-79.431,ardac,379.9,False
ON324,Barehead,,Ontario,CA,49.0532,-85.9051,ardac,415.5,False
ON325,Barkway,,Ontario,CA,44.9058,-79.1783,ardac,360.3,False
ON326,Barlochan,,Ontario,CA,45.0364,-79.4836,ardac,384.2,False
ON327,Barnesdale,,Ontario,CA,43.1831,-79.2792,ardac,423.2,False
ON328,Barnhart,,Ontario,CA,48.7289,-93.7843,ardac,902.6,False
ON329,Barrett Chute,,Ontario,CA,45.2507,-76.7552,ardac,166.4,False
ON330,Barretville,,Ontario,CA,42.0992,-82.8539,ardac,744.0,False
ON331,Barrhaven,,Ontario,CA,45.279,-75.7684,ardac,90.1,True
ON332,Barrhead,,Ontario,CA,44.3042,-80.6636,ardac,488.6,False
ON333,Barrie,,Ontario,CA,44.3712,-79.677,ardac,408.2,False
ON334,Barriefield,,Ontario,CA,44.2418,-76.462,ardac,164.1,False
ON335,Barrillia Park,,Ontario,CA,44.4576,-79.4945,ardac,391.8,False
ON336,Barrow Bay,,Ontario,CA,44.9589,-81.2275,ardac,525.0,False
ON337,Barry's Bay,,Ontario,CA,45.4885,-77.6806,ardac,243.8,False
ON338,Barrydowne,,Ontario,CA,46.5141,-80.944,ardac,478.1,False
ON339,Barrymere,,Ontario,CA,45.3908,-77.6684,ardac,241.0,False
