id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
GL59,Niaqornaarsuk,,Qeqertalik,GL,68.2322,-52.8583,ardac,0.6,True,68.2451,-52.8777
GL60,Attu,,Qeqertalik,GL,67.9406,-53.6228,ardac,8.7,True,67.9534,-53.6424
GL61,Ikerasaarsuk,,Qeqertalik,GL,68.1403,-53.4444,ardac,1.5,True,68.1531,-53.4641
GL62,Ikamiut,,Qeqertalik,GL,68.6333,-51.8328,ardac,0.6,True,68.6463,-51.852
GL63,Iginniarfik,,Qeqertalik,GL,68.1481,-53.1722,ardac,0.4,True,68.161,-53.1917
GL64,Akunnaaq,,Qeqertalik,GL,68.7436,-52.3286,ardac,5.0,True,68.7566,-52.3482
GL65,Hunde Ejland,,Qeqertalik,GL,68.8569,-53.1208,ardac,23.5,True,68.8698,-53.141
GL66,Diskofjord,,Qeqertalik,GL,69.4833,-53.95,ardac,0.8,True,69.4961,-53.9713
GL67,Akulliit,,Qeqertalik,GL,68.6581,-51.2497,ardac,8.6,True,68.6712,-51.2685
GL68,Kigdlûssat,,Qeqertalik,GL,69.3833,-52.7667,ardac,4.1,True,69.3476,-52.3102
GL69,Aqisserniaq,,Qeqertalik,GL,67.8667,-53.6,ardac,2.9,True,67.8795,-53.6195
GL70,Sisimiut,,Qeqqata,GL,66.9389,-53.6722,ardac,0.6,True,66.9517,-53.691
GL71,Maniitsoq,,Qeqqata,GL,65.4167,-52.9,ardac,13.1,True,65.4295,-52.9172
GL72,Kangaamiut,,Qeqqata,GL,65.825,-53.3375,ardac,7.2,True,65.8378,-53.3552
GL73,Atammik,,Qeqqata,GL,64.8036,-52.1764,ardac,0.4,True,64.8165,-52.1928
GL74,Sarfannguaq,,Qeqqata,GL,66.8972,-52.8611,ardac,1.7,True,66.9101,-52.8794
GL75,Napasoq,,Qeqqata,GL,65.0472,-52.3806,ardac,6.1,True,65.0601,-52.3973
GL76,Itilleq,,Qeqqata,GL,66.5778,-53.5,ardac,3.2,True,66.5906,-53.5184
GL77,Camp Lloyd,,Qeqqata,GL,66.9833,-50.9333,ardac,2.0,True,67.031,-52.7851
GL78,Søndre Strømfjord,,Qeqqata,GL,67.0,-50.7,ardac,0.6,True,67.0984,-52.9823
GL79,Assaqutaq,,Qeqqata,GL,66.9161,-53.4789,ardac,1.3,True,66.9289,-53.4976
GL80,Nuuk,,Sermersooq,GL,64.1814,-51.6942,ardac,0.5,True,64.1943,-51.71
GL81,Tasiilaq,,Sermersooq,GL,65.6136,-37.6311,ardac,0.3,True,65.6278,-37.6398
GL82,Paamiut,,Sermersooq,GL,61.9944,-49.6667,ardac,0.8,True,62.0074,-49.6803
GL83,Scoresbysund,,Sermersooq,GL,70.4853,-21.9667,ardac,1.2,True,70.3781,-22.3421
GL84,Kuummiit,,Sermersooq,GL,65.8653,-37.0083,ardac,1.1,True,65.8796,-37.0168
GL85,Kulusuk,,Sermersooq,GL,65.5753,-37.1833,ardac,1.2,True,65.5896,-37.1918
GL86,Qeqertarsuatsiaat,,Sermersooq,GL,63.0889,-50.6778,ardac,1.2,True,62.9381,-50.8088
GL87,Tiniteqilaaq,,Sermersooq,GL,65.8889,-37.7792,ardac,1.1,True,65.9031,-37.7881
GL88,Arsuk,,Sermersooq,GL,61.175,-48.45,ardac,0.5,True,61.1881,-48.4626
GL89,Isortoq,,Sermersooq,GL,65.5486,-38.975,ardac,2.8,True,65.4771,-38.6211
GL90,Kapisillit,,Sermersooq,GL,64.4361,-50.2694,ardac,1.4,True,64.4492,-50.2846
GL91,Ittumiit,,Sermersooq,GL,65.5833,-37.5833,ardac,1.7,True,65.5975,-37.592
GL92,Kangeq,,Sermersooq,GL,64.1167,-52.0667,ardac,1.6,True,64.1296,-52.0826
GL93,Ivittuut,,Sermersooq,GL,61.2083,-48.1694,ardac,1.7,True,61.0612,-48.3049
GL94,Uunarteq,,Sermersooq,GL,70.4189,-21.9722,ardac,1.0,True,70.4338,-21.9713
GL95,Ittaajimmiut,,Sermersooq,GL,70.4589,-22.3292,ardac,2.2,True,70.3477,-21.965
GL96,Sermiligaaq,,Sermersooq,GL,65.9,-36.3667,ardac,1.5,True,65.9143,-36.3748
GL97,Neriunaq,,Sermersooq,GL,64.4667,-50.3167,ardac,2.2,True,64.4798,-50.3319
GL98,Simiutaq,,Sermersooq,GL,65.8667,-37.0333,ardac,0.8,True,65.881,-37.0418
GL99,Kap Dan,,Sermersooq,GL,65.5667,-37.1167,ardac,1.7,True,65.581,-37.1251
GL100,Sivtingaleq,,Sermersooq,GL,65.55,-37.2167,ardac,0.1,True,65.5643,-37.2252
GL101,Grønnedal,,Sermersooq,GL,61.2333,-48.1,ardac,0.7,True,61.0862,-48.236
