id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal
AB357,Hussar,,Alberta,CA,51.0414,-112.682,ardac,742.9,False
AB358,Huxley,,Alberta,CA,51.9243,-113.23,ardac,728.7,False
AB359,Hylo,,Alberta,CA,54.6775,-112.211,ardac,919.5,False
AB360,Hythe,,Alberta,CA,55.33,-119.55,ardac,550.0,False
AB361,Iddesleigh,,Alberta,CA,50.7356,-111.303,ardac,833.5,False
AB362,Imperial Mills,,Alberta,CA,55.0001,-111.731,ardac,963.7,False
AB363,Indian Cabins,,Alberta,CA,59.8675,-117.035,ardac,847.1,False
AB364,Indus,,Alberta,CA,50.9158,-113.78,ardac,665.1,False
AB365,Innisfail,,Alberta,CA,52.0242,-113.953,ardac,685.8,False
AB366,Innisfree,,Alberta,CA,53.3825,-111.531,ardac,892.0,False
AB367,Irma,,Alberta,CA,52.9119,-111.228,ardac,891.3,False
AB368,Iron Springs,,Alberta,CA,49.93,-112.688,ardac,723.6,False
AB369,Irricana,,Alberta,CA,51.3236,-113.608,ardac,686.0,False
AB370,Irvine,,Alberta,CA,49.9553,-110.277,ardac,895.6,False
AB371,Island Lake,,Alberta,CA,54.8415,-113.558,ardac,858.6,False
AB372,Islay,,Alberta,CA,53.3939,-110.539,ardac,952.5,False
AB373,Itaska Beach,,Alberta,CA,53.0722,-114.08,ardac,726.7,False
AB374,Jarrow,,Alberta,CA,52.9408,-111.395,ardac,882.0,False
AB375,Jarvie,,Alberta,CA,54.4547,-113.987,ardac,812.0,False
AB376,Jarvis Bay,,Alberta,CA,52.3352,-114.08,ardac,690.6,False
AB377,Jasper,,Alberta,CA,52.8711,-118.093,ardac,494.8,False
AB378,Jean Côté,,Alberta,CA,55.8981,-117.311,ardac,701.4,False
AB379,Jenner,,Alberta,CA,50.7467,-111.184,ardac,841.9,False
AB380,Joffre,,Alberta,CA,52.3371,-113.537,ardac,724.5,False
AB381,John D'Or Prairie,,Alberta,CA,58.4938,-115.144,ardac,909.5,False
AB382,Johnson's Addition,,Alberta,CA,49.7827,-112.177,ardac,758.4,False
AB383,Josephburg,,Alberta,CA,53.7133,-113.07,ardac,819.1,False
AB384,Joussard,,Alberta,CA,55.3952,-115.951,ardac,761.0,False
AB385,Judson,,Alberta,CA,49.5222,-112.346,ardac,742.4,False
AB386,Kapasiwin,,Alberta,CA,53.5442,-114.445,ardac,732.1,False
AB387,Kapawe'no,,Alberta,CA,55.5475,-116.152,ardac,754.1,False
AB388,Kathyrn,,Alberta,CA,51.2183,-113.708,ardac,676.6,False
AB389,Kavanagh,,Alberta,CA,53.1822,-113.517,ardac,765.1,False
AB390,Keg River,,Alberta,CA,57.746,-117.61,ardac,752.3,False
AB391,Kehewin,,Alberta,CA,54.1104,-110.882,ardac,964.2,False
AB392,Kelsey,,Alberta,CA,52.8458,-112.549,ardac,806.9,False
AB393,Keoma,,Alberta,CA,51.2169,-113.649,ardac,680.6,False
AB394,Kew,,Alberta,CA,50.7329,-114.417,ardac,617.7,False
AB395,Kikino,,Alberta,CA,54.4442,-112.094,ardac,912.8,False
AB396,Killam,,Alberta,CA,52.7897,-111.855,ardac,847.5,False
AB397,Kingman,,Alberta,CA,53.2133,-112.749,ardac,811.6,False
AB398,Kinsella,,Alberta,CA,53.0016,-111.524,ardac,876.4,False
AB399,Kinuso,,Alberta,CA,55.3319,-115.435,ardac,784.3,False
AB400,Kirkcaldy,,Alberta,CA,50.335,-113.238,ardac,691.3,False
AB401,Kitscoty,,Alberta,CA,53.3419,-110.333,ardac,963.1,False
AB402,La Crete,,Alberta,CA,58.1878,-116.417,ardac,830.9,False
AB403,La Glace,,Alberta,CA,55.4028,-119.154,ardac,575.6,False
AB404,Lac des Arcs,,Alberta,CA,51.0501,-115.157,ardac,574.4,False
AB405,Lac La Biche,,Alberta,CA,54.7686,-111.978,ardac,937.2,False
AB406,Lacombe,,Alberta,CA,52.4644,-113.734,ardac,717.6,False
AB407,Lake Louise,,Alberta,CA,51.4253,-116.181,ardac,519.8,False
AB408,Lakeview,,Alberta,CA,53.5597,-114.457,ardac,732.4,False
AB409,Lamont,,Alberta,CA,53.7625,-112.778,ardac,838.2,False
AB410,Lancaster Park,,Alberta,CA,53.6728,-113.491,ardac,792.9,False
AB411,Langdon,,Alberta,CA,50.9737,-113.67,ardac,673.8,False
AB412,Larkspur,,Alberta,CA,54.4387,-113.768,ardac,822.4,False
AB413,Lavoy,,Alberta,CA,53.4587,-111.863,ardac,875.7,False
AB414,Lawsonburg,,Alberta,CA,51.4836,-112.159,ardac,787.4,False
AB415,Leahurst,,Alberta,CA,52.3763,-112.644,ardac,782.2,False
AB416,Leavitt,,Alberta,CA,49.1709,-113.453,ardac,657.5,False
AB417,Leduc,,Alberta,CA,53.2667,-113.546,ardac,767.8,False
AB418,Leedale,,Alberta,CA,52.5819,-114.47,ardac,678.4,False
AB419,Legal,,Alberta,CA,53.9495,-113.595,ardac,802.4,False
AB420,Legend,,Alberta,CA,49.4844,-111.61,ardac,794.6,False
AB421,Les Trailer Park,,Alberta,CA,52.2786,-113.867,ardac,701.4,False
AB422,Leslieville,,Alberta,CA,52.3833,-114.605,ardac,660.7,False
AB423,Lethbridge,,Alberta,CA,49.6928,-112.835,ardac,710.3,False
AB424,Lindbergh,,Alberta,CA,53.8875,-110.673,ardac,965.7,False
AB425,Linden,,Alberta,CA,51.5906,-113.488,ardac,701.3,False
AB426,Linn Valley,,Alberta,CA,52.3214,-113.873,ardac,702.9,False
AB427,Little Buffalo,,Alberta,CA,56.4375,-116.108,ardac,792.3,False
AB428,Lloydminster,,Alberta,CA,53.279,-110.019,ardac,980.1,False
AB429,Lodgepole,,Alberta,CA,53.1006,-115.314,ardac,658.1,False
AB430,Lomond,,Alberta,CA,50.3494,-112.641,ardac,733.2,False
AB431,Lone Pine,,Alberta,CA,54.3058,-115.115,ardac,743.8,False
AB432,Long Lake,,Alberta,CA,54.4517,-112.775,ardac,876.0,False
AB433,Longview,,Alberta,CA,50.5308,-114.231,ardac,627.4,False
AB434,Loon Lake,,Alberta,CA,56.5389,-115.394,ardac,836.1,False
AB435,Lougheed,,Alberta,CA,52.7444,-111.543,ardac,865.3,False
AB436,Louis Bull,,Alberta,CA,52.8887,-113.541,ardac,748.9,False
AB437,Lousana,,Alberta,CA,52.1128,-113.19,ardac,737.8,False
AB438,Loyalist,,Alberta,CA,51.9858,-110.954,ardac,879.8,False
AB439,Lundbreck,,Alberta,CA,49.5845,-114.164,ardac,613.8,False
AB440,Lyalta,,Alberta,CA,51.1145,-113.602,ardac,681.4,False
AB441,Ma-Me-O Beach,,Alberta,CA,52.9735,-113.96,ardac,728.4,False
AB442,Magrath,,Alberta,CA,49.417,-112.865,ardac,703.5,False
AB443,Makepeace,,Alberta,CA,50.9394,-112.616,ardac,745.8,False
AB444,Mallaig,,Alberta,CA,54.2103,-111.361,ardac,942.0,False
AB445,Manning,,Alberta,CA,56.92,-117.629,ardac,735.1,False
AB446,Mannville,,Alberta,CA,53.3403,-111.178,ardac,911.5,False
AB447,Manyberries,,Alberta,CA,49.4006,-110.695,ardac,859.5,False
AB448,Markerville,,Alberta,CA,52.1236,-114.171,ardac,676.0,False
AB449,Marlboro,,Alberta,CA,53.5556,-116.796,ardac,607.8,False
AB450,Martins Trailer Court,,Alberta,CA,52.3597,-115.028,ardac,634.0,False
AB451,Marwayne,,Alberta,CA,53.5175,-110.33,ardac,970.2,False
AB452,Mayerthorpe,,Alberta,CA,53.9547,-115.138,ardac,720.1,False
AB453,McDermott,,Alberta,CA,49.7309,-112.948,ardac,702.7,False
AB454,McLaughlin,,Alberta,CA,52.9897,-110.165,ardac,960.7,False
AB455,McLennan,,Alberta,CA,55.7062,-116.906,ardac,716.2,False
AB456,McLeod Valley,,Alberta,CA,53.7206,-115.971,ardac,661.8,False
AB457,McNab,,Alberta,CA,49.3494,-112.29,ardac,743.8,False
AB458,Meander River,,Alberta,CA,59.0434,-117.714,ardac,791.4,False
AB459,Meanook,,Alberta,CA,54.5766,-113.319,ardac,854.5,False
AB460,Medicine Hat,,Alberta,CA,50.0408,-110.677,ardac,867.8,False
AB461,Medley,,Alberta,CA,54.4191,-110.268,ardac,1014.5,False
AB462,Meeting Creek,,Alberta,CA,52.6819,-112.732,ardac,788.8,False
AB463,Meso West,,Alberta,CA,53.5915,-114.308,ardac,742.5,False
AB464,Metiskow,,Alberta,CA,52.4086,-110.633,ardac,912.3,False
AB465,Mewatha Beach,,Alberta,CA,54.6065,-112.741,ardac,886.9,False
AB466,Michichi,,Alberta,CA,51.5853,-112.534,ardac,764.6,False
AB467,Mikisew,,Alberta,CA,58.7678,-111.046,ardac,841.3,False
AB468,Milk River,,Alberta,CA,49.1554,-112.083,ardac,756.6,False
AB469,Millarville,,Alberta,CA,50.7564,-114.325,ardac,624.5,False
AB470,Millet,,Alberta,CA,53.0923,-113.473,ardac,763.0,False
AB471,Millicent,,Alberta,CA,50.7103,-111.779,ardac,800.2,False
AB472,Milo,,Alberta,CA,50.57,-112.882,ardac,721.1,False
AB473,Minburn,,Alberta,CA,53.3156,-111.364,ardac,899.2,False
AB474,Mirror,,Alberta,CA,52.4656,-113.11,ardac,756.4,False
AB475,Monarch,,Alberta,CA,49.8044,-113.108,ardac,692.2,False
AB476,Monitor,,Alberta,CA,51.9783,-110.569,ardac,905.2,False
AB477,Montana,,Alberta,CA,52.7271,-113.424,ardac,748.3,False
AB478,Moon River Estates,,Alberta,CA,49.7286,-113.149,ardac,688.3,False
AB479,Moose Portage,,Alberta,CA,55.2292,-113.883,ardac,861.5,False
AB480,Morinville,,Alberta,CA,53.8028,-113.644,ardac,791.4,False
AB481,Morley,,Alberta,CA,51.1672,-114.852,ardac,598.2,False
AB482,Morningside,,Alberta,CA,52.5778,-113.634,ardac,728.8,False
AB483,Morrin,,Alberta,CA,51.6603,-112.767,ardac,751.1,False
AB484,Mossleigh,,Alberta,CA,50.7203,-113.324,ardac,693.4,False
AB485,Mountain View,,Alberta,CA,49.1344,-113.596,ardac,646.6,False
AB486,Mulhurst,,Alberta,CA,53.0493,-113.981,ardac,731.2,False
AB487,Mundare,,Alberta,CA,53.5939,-112.342,ardac,854.3,False
AB488,Munson,,Alberta,CA,51.5633,-112.738,ardac,750.4,False
AB489,Musidora,,Alberta,CA,53.6897,-111.584,ardac,903.1,False
AB490,Myrnam,,Alberta,CA,53.6617,-111.23,ardac,922.6,False
AB491,Nacmine,,Alberta,CA,51.47,-112.784,ardac,745.0,False
AB492,Nakamun Park,,Alberta,CA,53.8776,-114.214,ardac,764.3,False
AB493,Namaka,,Alberta,CA,50.9583,-113.287,ardac,699.8,False
AB494,Namao,,Alberta,CA,53.7671,-113.474,ardac,799.0,False
AB495,Nampa,,Alberta,CA,56.0381,-117.13,ardac,717.8,False
AB496,Nanton,,Alberta,CA,50.346,-113.777,ardac,654.1,False
AB497,Neerlandia,,Alberta,CA,54.3192,-114.377,ardac,783.2,False
AB498,Nevis,,Alberta,CA,52.3303,-113.031,ardac,756.0,False
AB499,New Brigden,,Alberta,CA,51.7006,-110.49,ardac,904.4,False
AB500,New Dayton,,Alberta,CA,49.4256,-112.381,ardac,738.4,False
AB501,New Norway,,Alberta,CA,52.8689,-112.951,ardac,783.5,False
AB502,New Sarepta,,Alberta,CA,53.2742,-113.146,ardac,791.4,False
AB503,Newbrook,,Alberta,CA,54.326,-112.949,ardac,859.3,False
AB504,Nightingale,,Alberta,CA,51.1603,-113.333,ardac,700.7,False
AB505,Niton Junction,,Alberta,CA,53.6219,-115.77,ardac,665.4,False
AB506,Nobleford,,Alberta,CA,49.8803,-113.054,ardac,696.9,False
AB507,Norglenwold,,Alberta,CA,52.3245,-114.132,ardac,687.0,False
AB508,Norris Beach,,Alberta,CA,52.9666,-114.023,ardac,724.4,False
AB509,North Star,,Alberta,CA,56.8564,-117.615,ardac,734.8,False
AB510,Notikewin,,Alberta,CA,56.9747,-117.625,ardac,736.1,False
AB511,O'Chiese,,Alberta,CA,52.6839,-115.256,ardac,637.7,False
AB512,Obed,,Alberta,CA,53.5583,-117.215,ardac,585.8,False
AB513,Ohaton,,Alberta,CA,52.97,-112.661,ardac,805.6,False
AB514,Okotoks,,Alberta,CA,50.7261,-113.977,ardac,648.1,False
AB515,Olds,,Alberta,CA,51.7919,-114.107,ardac,667.3,False
AB516,Onoway,,Alberta,CA,53.7025,-114.192,ardac,755.3,False
AB517,Orton,,Alberta,CA,49.732,-113.264,ardac,680.1,False
AB518,Osborne Acres,,Alberta,CA,53.558,-113.8,ardac,769.2,False
AB519,Oyen,,Alberta,CA,51.3528,-110.483,ardac,898.8,False
AB520,Paddle Prairie,,Alberta,CA,57.9511,-117.472,ardac,765.6,False
AB521,Panorama Heights,,Alberta,CA,53.6318,-113.942,ardac,765.2,False
AB522,Paradise Valley,,Alberta,CA,53.0328,-110.296,ardac,953.9,False
AB523,Parkland,,Alberta,CA,50.2561,-113.659,ardac,660.4,False
AB524,Parkland Beach,,Alberta,CA,52.6072,-114.065,ardac,704.0,False
AB525,Patricia,,Alberta,CA,50.6994,-111.677,ardac,807.0,False
AB526,Peace River,,Alberta,CA,56.2389,-117.292,ardac,718.4,False
AB527,Peavine Metis Settlement,,Alberta,CA,55.7845,-116.297,ardac,754.3,False
AB528,Peerless Lake,,Alberta,CA,56.6804,-114.581,ardac,887.0,False
AB529,Peers,,Alberta,CA,53.6658,-115.993,ardac,656.9,False
AB530,Pelican Narrows,,Alberta,CA,54.2629,-110.89,ardac,971.3,False
AB531,Pemukan,,Alberta,CA,51.9719,-110.444,ardac,913.3,False
AB532,Penhold,,Alberta,CA,52.1369,-113.873,ardac,695.3,False
AB533,Perryvale,,Alberta,CA,54.4678,-113.387,ardac,844.2,False
AB534,Peterburn Estates,,Alberta,CA,53.4952,-113.966,ardac,756.4,False
AB535,Pibroch,,Alberta,CA,54.2544,-113.875,ardac,805.3,False
AB536,Pickardville,,Alberta,CA,54.0519,-113.881,ardac,792.7,False
AB537,Picture Butte,,Alberta,CA,49.8769,-112.78,ardac,716.4,False
AB538,Pincher,,Alberta,CA,49.5248,-113.947,ardac,628.5,False
AB539,Pincher Creek,,Alberta,CA,49.4853,-113.947,ardac,627.6,False
AB540,Pine Lake,,Alberta,CA,52.1103,-113.482,ardac,719.1,False
AB541,Pine Shadows,,Alberta,CA,53.6031,-116.305,ardac,636.8,False
AB542,Pipestone,,Alberta,CA,53.0536,-113.795,ardac,742.2,False
AB543,Plamondon,,Alberta,CA,54.8497,-112.342,ardac,922.5,False
AB544,Point Alison,,Alberta,CA,53.5503,-114.486,ardac,730.2,False
AB545,Pollockville,,Alberta,CA,51.1061,-111.59,ardac,819.1,False
AB546,Ponoka,,Alberta,CA,52.675,-113.58,ardac,736.5,False
AB547,Poplar Bay,,Alberta,CA,53.0078,-114.121,ardac,720.9,False
AB548,Poplar Ridge,,Alberta,CA,52.2994,-113.937,ardac,698.0,False
AB549,Prairie Lodge Trailer Court,,Alberta,CA,53.5145,-112.052,ardac,867.2,False
AB550,Priddis,,Alberta,CA,50.8861,-114.329,ardac,626.8,False
AB551,Provost,,Alberta,CA,52.3533,-110.265,ardac,934.7,False
AB552,Purple Springs,,Alberta,CA,49.8156,-111.892,ardac,779.1,False
AB553,Queenstown,,Alberta,CA,50.6394,-112.939,ardac,718.8,False
AB554,Radway,,Alberta,CA,54.06,-112.945,ardac,844.6,False
AB555,Rainbow Lake,,Alberta,CA,58.5044,-119.4,ardac,681.6,False
AB556,Rainier,,Alberta,CA,50.3683,-112.092,ardac,771.9,False
AB557,Ralston,,Alberta,CA,50.2458,-111.169,ardac,835.0,False
AB558,Ranfurly,,Alberta,CA,53.4072,-111.68,ardac,884.2,False
AB559,Raymond,,Alberta,CA,49.465,-112.661,ardac,718.9,False
AB560,Red Deer,,Alberta,CA,52.2686,-113.81,ardac,704.6,False
AB561,Red Earth Creek,,Alberta,CA,56.5363,-115.298,ardac,841.3,False
AB562,Red Willow,,Alberta,CA,52.4504,-112.573,ardac,789.5,False
AB563,Redcliff,,Alberta,CA,50.0775,-110.786,ardac,860.3,False
AB564,Redland,,Alberta,CA,51.2897,-113.008,ardac,725.6,False
AB565,Redwater,,Alberta,CA,53.9508,-113.107,ardac,829.6,False
AB566,Reno,,Alberta,CA,55.9943,-117.0,ardac,723.1,False
AB567,Rich Lake,,Alberta,CA,54.5078,-111.619,ardac,942.6,False
AB568,Rich Valley,,Alberta,CA,53.8483,-114.35,ardac,755.2,False
AB569,Richdale,,Alberta,CA,51.6103,-111.604,ardac,827.6,False
AB570,Rimbey,,Alberta,CA,52.6392,-114.237,ardac,695.2,False
AB571,Riverview,,Alberta,CA,53.8619,-110.642,ardac,966.4,False
AB572,Riverview Pines,,Alberta,CA,55.0875,-118.946,ardac,573.6,False
AB573,Robb,,Alberta,CA,53.2333,-116.979,ardac,576.9,False
AB574,Rochester,,Alberta,CA,54.3725,-113.461,ardac,834.5,False
AB575,Rochfort Bridge,,Alberta,CA,53.9136,-115.036,ardac,722.7,False
AB576,Rochon Sands,,Alberta,CA,52.454,-112.882,ardac,770.2,False
AB577,Rocky Lane,,Alberta,CA,58.4588,-116.259,ardac,847.4,False
AB578,Rocky Mountain House,,Alberta,CA,52.3793,-114.919,ardac,641.5,False
AB579,Rocky Rapids,,Alberta,CA,53.2797,-114.952,ardac,688.7,False
AB580,Rockyford,,Alberta,CA,51.2342,-113.142,ardac,715.3,False
AB581,Rolling Heights,,Alberta,CA,53.6383,-113.992,ardac,762.8,False
AB582,Rolling Hills,,Alberta,CA,50.2256,-111.774,ardac,792.1,False
AB583,Rolling Meadows,,Alberta,CA,53.5826,-113.854,ardac,767.5,False
AB584,Rolly View,,Alberta,CA,53.2528,-113.317,ardac,780.3,False
AB585,Rosalind,,Alberta,CA,52.7897,-112.444,ardac,811.0,False
AB586,Rose Lynn,,Alberta,CA,51.4178,-111.677,ardac,818.6,False
AB587,Rosebud,,Alberta,CA,51.2997,-112.951,ardac,729.7,False
AB588,Rosedale,,Alberta,CA,51.4167,-112.633,ardac,753.9,False
AB589,Rosemary,,Alberta,CA,50.7575,-112.09,ardac,779.8,False
AB590,Ross Haven,,Alberta,CA,53.7342,-114.408,ardac,745.2,False
AB591,Rossian,,Alberta,CA,54.9545,-112.371,ardac,927.2,False
AB592,Round Hill,,Alberta,CA,53.1653,-112.631,ardac,816.3,False
AB593,Rowley,,Alberta,CA,51.7622,-112.788,ardac,752.6,False
AB594,Rumsey,,Alberta,CA,51.8419,-112.842,ardac,751.4,False
AB595,Rycroft,,Alberta,CA,55.7558,-118.709,ardac,617.4,False
AB596,Ryley,,Alberta,CA,53.2908,-112.43,ardac,834.2,False
AB597,Saddle Lake,,Alberta,CA,53.9559,-111.701,ardac,909.5,False
AB598,Samson Peak,,Alberta,CA,52.6806,-117.5273,ardac,510.7,False
AB599,Sandy Beach,,Alberta,CA,53.8084,-114.039,ardac,769.8,False
AB600,Sandy Lake,,Alberta,CA,55.8144,-113.416,ardac,917.9,False
AB601,Sangudo,,Alberta,CA,53.8879,-114.895,ardac,728.5,False
AB602,Saprae Creek,,Alberta,CA,56.6592,-111.143,ardac,967.2,False
AB603,Saskatchewan River Crossing,,Alberta,CA,51.9758,-116.743,ardac,511.9,False
AB605,Sawridge,,Alberta,CA,55.2901,-114.75,ardac,817.8,False
AB606,Scandia,,Alberta,CA,50.2781,-112.047,ardac,773.6,False
AB607,Schuler,,Alberta,CA,50.3407,-110.089,ardac,912.3,False
AB608,Scollard,,Alberta,CA,51.9375,-112.834,ardac,754.9,False
AB609,Seba Beach,,Alberta,CA,53.5593,-114.734,ardac,717.0,False
AB610,Sedalia,,Alberta,CA,51.675,-110.665,ardac,892.1,False
AB611,Sedgewick,,Alberta,CA,52.7747,-111.693,ardac,857.0,False
AB612,Seven Persons,,Alberta,CA,49.8761,-110.908,ardac,849.9,False
AB613,Sexsmith,,Alberta,CA,55.3503,-118.782,ardac,594.2,False
AB614,Shaughnessy,,Alberta,CA,49.8528,-112.842,ardac,711.7,False
AB615,Shepard,,Alberta,CA,50.953,-113.908,ardac,657.1,False
AB616,Sherwood Park,,Alberta,CA,53.5339,-113.29,ardac,796.9,False
AB617,Shouldice,,Alberta,CA,50.7167,-112.974,ardac,717.7,False
AB618,Sibbald,,Alberta,CA,51.3883,-110.15,ardac,922.1,False
AB619,Siksika,,Alberta,CA,50.7924,-112.855,ardac,727.0,False
AB620,Silver Beach,,Alberta,CA,53.0368,-113.994,ardac,729.8,False
AB621,Silver Sands,,Alberta,CA,53.6369,-114.657,ardac,725.8,False
AB622,Skiff,,Alberta,CA,49.5025,-111.791,ardac,781.8,False
AB623,Slave Lake,,Alberta,CA,55.2822,-114.77,ardac,816.3,False
AB624,Smith,,Alberta,CA,55.162,-114.041,ardac,849.3,False
AB625,Smoky Lake,,Alberta,CA,54.1167,-112.467,ardac,874.5,False
AB626,South Baptiste,,Alberta,CA,54.7219,-113.573,ardac,850.4,False
AB627,South View,,Alberta,CA,53.6468,-114.663,ardac,726.1,False
AB628,Spedden,,Alberta,CA,54.1386,-111.726,ardac,917.7,False
AB629,Spirit River,,Alberta,CA,55.7786,-118.837,ardac,611.6,False
AB630,Spring Coulee,,Alberta,CA,49.3331,-113.053,ardac,688.7,False
AB631,Spring Lake,,Alberta,CA,53.5186,-114.133,ardac,748.2,False
AB632,Springbrook,,Alberta,CA,52.1767,-113.872,ardac,696.9,False
AB633,Spruce Grove,,Alberta,CA,53.5539,-113.902,ardac,763.2,False
AB634,Spruce Lane Acres,,Alberta,CA,52.3503,-113.813,ardac,707.8,False
AB635,Spruce View,,Alberta,CA,52.0856,-114.31,ardac,665.7,False
AB636,Sputinow,,Alberta,CA,53.9219,-110.268,ardac,991.2,False
AB637,St. Albert,,Alberta,CA,53.6369,-113.62,ardac,783.7,False
AB638,St. Isidore,,Alberta,CA,56.204,-117.107,ardac,726.8,False
AB639,St. Lina,,Alberta,CA,54.2961,-111.454,ardac,941.0,False
AB640,St. Michael,,Alberta,CA,53.8303,-112.636,ardac,849.9,False
AB641,St. Paul,St-Paul-de-Métis,Alberta,CA,53.9913,-111.3269,ardac,932.7,False
AB643,Stand Off,,Alberta,CA,49.4569,-113.303,ardac,672.9,False
AB644,Standard,,Alberta,CA,51.1097,-112.984,ardac,723.5,False
AB645,Stavely,,Alberta,CA,50.1611,-113.642,ardac,659.7,False
AB646,Steen River,,Alberta,CA,59.6275,-117.167,ardac,842.4,False
AB647,Stettler,,Alberta,CA,52.3239,-112.704,ardac,776.5,False
AB648,Stirling,,Alberta,CA,49.5032,-112.527,ardac,729.1,False
AB649,Stonelaw,,Alberta,CA,51.8686,-112.481,ardac,775.9,False
AB650,Stony Plain,,Alberta,CA,53.5264,-114.007,ardac,755.8,False
AB651,Strathmore,,Alberta,CA,51.0456,-113.393,ardac,694.2,False
AB652,Strome,,Alberta,CA,52.8108,-112.067,ardac,835.2,False
AB654,Sturgeon Lake,,Alberta,CA,55.0695,-117.489,ardac,658.9,False
AB655,Suffield,,Alberta,CA,50.2183,-111.161,ardac,835.2,False
AB656,Sunbreaker Cove,,Alberta,CA,52.3875,-114.187,ardac,686.4,False
AB657,Sunchild,,Alberta,CA,52.6935,-115.33,ardac,634.0,False
AB658,Sundance Beach,,Alberta,CA,53.0809,-114.121,ardac,724.8,False
AB659,Sundre,,Alberta,CA,51.7983,-114.64,ardac,633.3,False
AB660,Sunnybrook,,Alberta,CA,53.193,-114.2,ardac,726.4,False
AB661,Sunnyslope,,Alberta,CA,51.649,-113.558,ardac,698.4,False
AB662,Sunrise Beach,,Alberta,CA,53.7838,-114.055,ardac,767.5,False
AB663,Sunset Beach,,Alberta,CA,54.7415,-113.541,ardac,853.3,False
AB664,Sunset House,,Alberta,CA,55.112,-116.899,ardac,695.6,False
AB665,Sunset Point,,Alberta,CA,53.6888,-114.353,ardac,745.6,False
AB666,Sunset View Acres,,Alberta,CA,53.4502,-113.744,ardac,766.6,False
AB667,Swalwell,,Alberta,CA,51.5572,-113.318,ardac,711.6,False
AB668,Swan City Trailer Court,,Alberta,CA,55.1694,-118.754,ardac,588.1,False
AB669,Swan Hills,,Alberta,CA,54.7167,-115.402,ardac,750.9,False
AB670,Swan River,,Alberta,CA,55.3402,-115.451,ardac,783.9,False
AB672,Sylvan Lake,,Alberta,CA,52.3057,-114.096,ardac,688.4,False
AB673,T & E Trailer Park,,Alberta,CA,55.1766,-118.751,ardac,588.5,False
AB674,Taber,,Alberta,CA,49.7848,-112.151,ardac,760.2,False
AB675,Tallcree,,Alberta,CA,57.9119,-115.356,ardac,883.8,False
AB676,Tawatinaw,,Alberta,CA,54.2979,-113.477,ardac,829.2,False
AB677,Tees,,Alberta,CA,52.4675,-113.321,ardac,743.3,False
AB678,Therien,,Alberta,CA,54.2389,-111.255,ardac,949.4,False
AB679,Thorhild,,Alberta,CA,54.1589,-113.125,ardac,840.2,False
AB680,Thorsby,,Alberta,CA,53.2269,-114.048,ardac,737.0,False
AB681,Three Hills,,Alberta,CA,51.7031,-113.269,ardac,719.1,False
AB682,Throne,,Alberta,CA,52.0534,-111.288,ardac,859.5,False
AB683,Tilley,,Alberta,CA,50.4522,-111.653,ardac,804.0,False
AB684,Tofield,,Alberta,CA,53.3708,-112.666,ardac,824.2,False
AB685,Tomahawk,,Alberta,CA,53.3979,-114.763,ardac,706.0,False
AB686,Torrington,,Alberta,CA,51.7914,-113.606,ardac,699.8,False
AB687,Travers,,Alberta,CA,50.2481,-112.555,ardac,737.5,False
AB688,Triple-L-Trailer Court,,Alberta,CA,55.1687,-118.65,ardac,594.1,False
AB689,Trochu,,Alberta,CA,51.8286,-113.228,ardac,725.7,False
AB690,Trout Lake,,Alberta,CA,56.4958,-114.558,ardac,880.8,False
AB691,Tsuu T'ina,,Alberta,CA,50.9515,-114.166,ardac,639.4,False
AB692,Tulliby Lake,,Alberta,CA,53.7139,-110.177,ardac,987.6,False
AB693,Turin,,Alberta,CA,49.9641,-112.528,ardac,735.3,False
AB694,Turner Valley,,Alberta,CA,50.6753,-114.28,ardac,626.2,False
AB695,Tuttle,,Alberta,CA,52.2012,-113.843,ardac,699.8,False
AB696,Twining,,Alberta,CA,51.6328,-113.297,ardac,715.2,False
AB697,Two Hills,,Alberta,CA,53.7111,-111.745,ardac,894.7,False
AB698,Upper and Lower Viscount Estates,,Alberta,CA,53.6748,-113.561,ardac,789.1,False
AB699,Upper Manor Estates,,Alberta,CA,53.6874,-113.575,ardac,789.0,False
AB700,Val Quentin,,Alberta,CA,53.664,-114.385,ardac,742.4,False
AB701,Valhalla Centre,,Alberta,CA,55.4036,-119.382,ardac,562.9,False
AB702,Valleyview,,Alberta,CA,55.0659,-117.282,ardac,671.2,False
AB703,Vauxhall,,Alberta,CA,50.0683,-112.107,ardac,766.5,False
AB705,Vegreville,,Alberta,CA,53.4956,-112.052,ardac,866.3,False
AB706,Venice,,Alberta,CA,54.6978,-112.148,ardac,924.0,False
AB707,Vermilion,,Alberta,CA,53.3547,-110.853,ardac,931.8,False
AB708,Veteran,,Alberta,CA,52.0011,-111.119,ardac,869.3,False
AB709,Viking,,Alberta,CA,53.0947,-111.776,ardac,864.7,False
AB710,Villeneuve,,Alberta,CA,53.66,-113.811,ardac,774.1,False
AB711,Vilna,,Alberta,CA,54.1167,-111.921,ardac,905.4,False
AB712,Vimy,,Alberta,CA,54.0621,-113.647,ardac,806.0,False
AB713,Violet Grove,,Alberta,CA,53.1597,-115.037,ardac,677.1,False
AB714,Vulcan,,Alberta,CA,50.4042,-113.261,ardac,691.2,False
AB715,Wabamun,,Alberta,CA,53.5609,-114.472,ardac,731.6,False
AB716,Wabasca-Desmarais,,Alberta,CA,55.9792,-113.843,ardac,903.6,False
